Timestamp,Position_N,Position_E,Position_D,Velocity_N,Velocity_E,Velocity_D,Attitude_Roll,Attitude_Pitch,Attitude_Yaw,Motor_RPMs
1747351084.76896,0.9720000624656677,47.3979705,8.546164,-0.019999999552965164,0.019999999552965164,-1.2699999809265137,0.3583422303199768,-0.27039623260498047,41.7565803527832,0
1747351084.8697405,0.9950000643730164,47.3979705,8.546164,-0.019999999552965164,0.019999999552965164,-1.2300000190734863,0.3418196141719818,-0.26464638113975525,40.319976806640625,0
1747351084.9700737,1.027000069618225,47.3979705,8.546164,-0.019999999552965164,0.019999999552965164,-1.1699999570846558,0.3170720636844635,-0.2570597529411316,38.16880798339844,0
1747351085.0708735,1.0470000505447388,47.3979705,8.546164,-0.019999999552965164,0.019999999552965164,-1.1299999952316284,0.3006964325904846,-0.252849280834198,36.737579345703125,0
1747351085.1723087,1.0750000476837158,47.3979705,8.5461641,-0.019999999552965164,0.019999999552965164,-1.0799999237060547,0.2758452892303467,-0.24769943952560425,34.60200119018555,0
1747351085.2731354,1.093000054359436,47.3979705,8.5461641,-0.019999999552965164,0.009999999776482582,-1.0399999618530273,0.2591564655303955,-0.2450212836265564,33.18804931640625,0
1747351085.3737085,1.1190000772476196,47.3979705,8.5461641,-0.019999999552965164,0.009999999776482582,-0.9899999499320984,0.23414327204227448,-0.2425309121608734,31.08617401123047,0
1747351085.4745317,1.1350001096725464,47.3979705,8.5461641,-0.019999999552965164,0.009999999776482582,-0.9599999785423279,0.21755199134349823,-0.24149762094020844,29.69985008239746,0
1747351085.575296,1.158000111579895,47.3979705,8.5461641,-0.019999999552965164,0.009999999776482582,-0.9099999666213989,0.1933075338602066,-0.2409011572599411,27.64627456665039,0
1747351085.6759496,1.1720000505447388,47.3979705,8.5461641,-0.019999999552965164,0.009999999776482582,-0.8899999856948853,0.17772944271564484,-0.2411356270313263,26.29631805419922,0
1747351085.7770212,1.1920000314712524,47.3979705,8.5461641,-0.009999999776482582,0.009999999776482582,-0.8499999642372131,0.15481244027614594,-0.24246209859848022,24.286672592163086,0
1747351085.877661,1.2050000429153442,47.3979705,8.5461641,-0.009999999776482582,0.0,-0.8199999928474426,0.13958562910556793,-0.24388591945171356,22.96486473083496,0
